segment_id,clean_name,period,team,baseline_flow,baseline_speed,flow_diff,flow_pct,flow_iqr,flow_q1,flow_q3,speed_diff,speed_pct,speed_iqr,speed_q1,speed_q3,sample_count
fast slip link at M60 anticlockwise - B5214 junction roundabout 200106652,M60 CW,pre,match,0.0,58.4025,0.0,,0.0,0.0,0.0,2.9724999999999966,5.089679380163514,4.877500000000005,58.8675,63.745000000000005,64
fast slip link at M60 anticlockwise - B5214 junction roundabout 200106652,M60 CW,post,match,0.0,58.4025,0.0,,0.0,0.0,0.0,0.9974999999999952,1.7079748298446045,4.502499999999998,57.6325,62.135,121
fast slip link at M60 anticlockwise - B5214 junction roundabout 200106652,M60 CW,post,match,0.0,58.4025,0.0,,0.0,0.0,0.0,1.447499999999998,2.4784897906767656,4.142500000000005,58.265,62.407500000000006,58
fast slip link at M60 anticlockwise - B5214 junction roundabout 200106652,M60 CW,post,match,0.0,58.4025,0.0,,0.0,0.0,0.0,0.43249999999999744,0.7405504901331235,4.246250000000003,57.42,61.666250000000005,63
link road between M60 J4 clockwise and M56 westbound roundabout 115005901,M60 CW,pre,match,1621.5,90.2,713.0,43.97163120567376,765.75,1929.5,2695.25,-5.266249999999999,-5.83841463414634,11.243124999999992,78.290625,89.53375,132
link road between M60 J4 clockwise and M56 westbound roundabout 115005901,M60 CW,pre,match,1621.5,90.2,830.0,51.187172371261184,645.25,2116.5,2761.75,-6.732500000000002,-7.463968957871399,11.660624999999996,76.673125,88.33375,66
link road between M60 J4 clockwise and M56 westbound roundabout 115005901,M60 CW,pre,match,1621.5,90.2,601.5,37.09528214616096,719.75,1752.0,2471.75,-4.008750000000006,-4.444290465631936,10.28125,79.4025,89.68375,66
link road between M60 J4 clockwise and M56 westbound roundabout 115005901,M60 CW,post,match,1621.5,90.2,-433.5,-26.734505087881594,1147.0,637.0,1784.0,2.7662499999999994,3.066796008869179,6.399375000000006,89.239375,95.63875,130
link road between M60 J4 clockwise and M56 westbound roundabout 115005901,M60 CW,post,match,1621.5,90.2,-497.0,-30.650632130743137,1108.75,585.75,1694.5,3.0662499999999966,3.399390243902435,5.573750000000004,89.639375,95.213125,66
link road between M60 J4 clockwise and M56 westbound roundabout 115005901,M60 CW,post,match,1621.5,90.2,-250.5,-15.448658649398705,1194.5,762.5,1957.0,2.332499999999996,2.5859201773835876,7.328749999999985,88.495,95.82374999999999,64
link road from A5103 northbound to M60 J5 clockwise roundabout 115002101,M60 CW,pre,match,1879.5,79.66875,234.5,12.476722532588454,604.0,1809.5,2413.5,-1.9662500000000023,-2.468031693731861,6.275000000000006,73.40875,79.68375,131
link road from A5103 northbound to M60 J5 clockwise roundabout 115002101,M60 CW,pre,match,1879.5,79.66875,333.5,17.744080872572493,667.0,1894.0,2561.0,-3.9837500000000006,-5.000392249156665,8.700000000000003,71.015,79.715,65
link road from A5103 northbound to M60 J5 clockwise roundabout 115002101,M60 CW,pre,match,1879.5,79.66875,113.5,6.038840117052407,523.0,1756.75,2279.75,-1.2625000000000028,-1.584686592923829,4.0262500000000045,75.600625,79.626875,66
link road from A5103 northbound to M60 J5 clockwise roundabout 115002101,M60 CW,post,match,1879.5,79.66875,-584.5,-31.098696461824954,756.0,843.0,1599.0,1.8962499999999949,2.380167882639046,4.500000000000014,79.66749999999999,84.1675,113
link road from A5103 northbound to M60 J5 clockwise roundabout 115002101,M60 CW,post,match,1879.5,79.66875,-597.5,-31.790369779196592,450.0,1076.0,1526.0,2.5137500000000017,3.155252216207737,4.667500000000004,79.66749999999999,84.335,53
link road from A5103 northbound to M60 J5 clockwise roundabout 115002101,M60 CW,post,match,1879.5,79.66875,-584.5,-31.098696461824954,913.25,760.75,1674.0,1.8299999999999983,2.2970110614262156,4.437500000000014,79.70375,84.14125000000001,60
link road from M60 anti-clockwise distributor to M60 J11 entrySlipRoad 115022702,M60 CW,pre,match,406.0,80.9975,98.5,24.261083743842367,77.5,465.5,543.0,-3.7337500000000006,-4.609710176240008,15.221874999999997,67.07375,82.295625,132
link road from M60 anti-clockwise distributor to M60 J11 entrySlipRoad 115022702,M60 CW,pre,match,406.0,80.9975,94.5,23.275862068965516,77.5,468.25,545.75,-10.772500000000008,-13.299793203493945,23.95625000000001,55.6275,79.58375000000001,66
link road from M60 anti-clockwise distributor to M60 J11 entrySlipRoad 115022702,M60 CW,pre,match,406.0,80.9975,101.5,25.0,86.25,455.25,541.5,-0.9474999999999909,-1.1697891910244032,8.176249999999982,74.480625,82.65687499999999,66
link road from M60 anti-clockwise distributor to M60 J11 entrySlipRoad 115022702,M60 CW,post,match,406.0,80.9975,-50.0,-12.31527093596059,211.0,227.5,438.5,1.3549999999999898,1.6728911386153769,3.841249999999988,80.41625,84.2575,131
link road from M60 anti-clockwise distributor to M60 J11 entrySlipRoad 115022702,M60 CW,post,match,406.0,80.9975,-82.0,-20.19704433497537,207.0,212.0,419.0,1.2849999999999966,1.5864687181703097,4.0674999999999955,79.9,83.9675,65
link road from M60 anti-clockwise distributor to M60 J11 entrySlipRoad 115022702,M60 CW,post,match,406.0,80.9975,-49.5,-12.192118226600986,216.75,245.75,462.5,1.4112499999999955,1.7423377264730335,3.7081249999999955,80.650625,84.35875,66
link road from M60 J12 anti-clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115022201,M60 CW,pre,match,2310.5,76.95,341.5,14.780350573468946,584.5,2271.0,2855.5,-3.1587499999999977,-4.104938271604936,8.430625000000006,69.533125,77.96375,132
link road from M60 J12 anti-clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115022201,M60 CW,pre,match,2310.5,76.95,268.0,11.599220947846787,605.25,2197.25,2802.5,-4.931250000000006,-6.40838206627681,7.207499999999996,68.4925,75.7,66
link road from M60 J12 anti-clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115022201,M60 CW,pre,match,2310.5,76.95,417.5,18.069681887037436,649.0,2312.25,2961.25,-1.4074999999999989,-1.8291098115659505,6.9981249999999875,72.45875000000001,79.456875,66
link road from M60 J12 anti-clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115022201,M60 CW,post,match,2310.5,76.95,-444.5,-19.238260116857823,1739.0,822.0,2561.0,2.450000000000003,3.183885640025994,3.5250000000000057,77.50874999999999,81.03375,131
link road from M60 J12 anti-clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115022201,M60 CW,post,match,2310.5,76.95,-360.5,-15.60268340186107,1690.0,826.0,2516.0,1.9525000000000006,2.537361923326836,3.5174999999999983,77.3325,80.85,65
link road from M60 J12 anti-clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115022201,M60 CW,post,match,2310.5,76.95,-654.5,-28.327201904349707,1824.75,812.75,2637.5,2.7737499999999926,3.60461338531513,3.246249999999989,77.80437500000001,81.050625,66
link road from M60 J12 clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115024101,M60 CW,pre,match,697.0,74.315,302.0,43.32855093256815,370.25,779.0,1149.25,0.7012500000000017,0.9436183812151002,7.744375000000005,72.88624999999999,80.630625,132
link road from M60 J12 clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115024101,M60 CW,pre,match,697.0,74.315,353.5,50.71736011477762,326.75,806.0,1132.75,4.086250000000007,5.498553454887986,10.336250000000007,73.63125,83.9675,66
link road from M60 J12 clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115024101,M60 CW,pre,match,697.0,74.315,220.5,31.635581061692967,407.0,764.25,1171.25,-0.16499999999999204,-0.22202785440354175,5.993750000000006,70.9,76.89375000000001,66
link road from M60 J12 clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115024101,M60 CW,post,match,697.0,74.315,60.0,8.608321377331421,411.0,529.75,940.75,-1.3662499999999937,-1.838457915629407,5.888125000000002,70.25125,76.139375,132
link road from M60 J12 clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115024101,M60 CW,post,match,697.0,74.315,121.0,17.360114777618367,358.75,609.25,968.0,-2.673749999999984,-3.5978604588575442,7.143750000000011,68.87062499999999,76.014375,66
link road from M60 J12 clockwise to M602 J1 eastbound and M62 J12 westbound exitSlipRoad 115024101,M60 CW,post,match,697.0,74.315,-10.5,-1.5064562410329985,552.5,343.75,896.25,-0.6975000000000051,-0.9385722936150241,4.8968750000000085,71.82249999999999,76.719375,66
link road from M60 J21 anti-clockwise to A663 exitSlipRoad 115009302,M60 CW,pre,match,647.0,26.9225,134.5,20.78825347758887,333.25,615.5,948.75,-3.9224999999999994,-14.569597919955427,6.399374999999999,19.70625,26.105625,94
link road from M60 J21 anti-clockwise to A663 exitSlipRoad 115009302,M60 CW,pre,match,647.0,26.9225,133.0,20.556414219474497,360.5,585.5,946.0,-5.137499999999999,-19.08255176896648,6.768750000000001,19.175,25.94375,47
link road from M60 J21 anti-clockwise to A663 exitSlipRoad 115009302,M60 CW,pre,match,647.0,26.9225,155.0,23.956723338485318,333.5,625.0,958.5,-3.822499999999998,-14.198161389172617,5.719999999999999,20.405,26.125,47
link road from M60 J21 anti-clockwise to A663 exitSlipRoad 115009302,M60 CW,post,match,647.0,26.9225,6.5,1.0046367851622875,360.5,442.25,802.75,2.651250000000001,9.847711022379055,9.854375000000005,24.8925,34.746875,74
link road from M60 J21 anti-clockwise to A663 exitSlipRoad 115009302,M60 CW,post,match,647.0,26.9225,55.5,8.578052550231838,327.75,480.5,808.25,3.3200000000000003,12.331692821989044,9.276249999999997,26.2575,35.53375,34
link road from M60 J21 anti-clockwise to A663 exitSlipRoad 115009302,M60 CW,post,match,647.0,26.9225,-60.5,-9.350850077279754,278.25,437.25,715.5,1.0362500000000026,3.8490110502368005,9.550000000000004,24.208750000000002,33.758750000000006,40
link road from M60 J3 to A34 roundabout 115002901,M60,pre,match,0.0,39.63375,1095.0,,1711.0,0.0,1711.0,-6.108750000000001,-15.413000283848993,14.633124999999996,26.166875,40.8,132
link road from M60 J3 to A34 roundabout 115002901,M60,pre,match,0.0,39.63375,1179.0,,1676.75,0.0,1676.75,-6.108750000000001,-15.413000283848993,14.304375,26.25,40.554375,66
link road from M60 J3 to A34 roundabout 115002901,M60,pre,match,0.0,39.63375,477.0,,1763.5,0.0,1763.5,-5.908749999999998,-14.908379853029293,14.834999999999997,26.129375,40.964375,66
link road from M60 J3 to A34 roundabout 115002901,M60,post,match,0.0,39.63375,367.5,,1309.5,0.0,1309.5,5.341250000000002,13.476519380578427,13.65874999999999,35.64812500000001,49.306875,120
link road from M60 J3 to A34 roundabout 115002901,M60,post,match,0.0,39.63375,911.0,,1313.5,0.0,1313.5,4.5075,11.372882959598828,14.979999999999997,33.808125000000004,48.788125,60
link road from M60 J3 to A34 roundabout 115002901,M60,post,match,0.0,39.63375,0.0,,1266.75,0.0,1266.75,5.888749999999995,14.857917809947315,11.252500000000005,38.527499999999996,49.78,60
link road from M60 J5 clockwise to A5103 northbound roundabout 115001302,M60 CW,pre,match,508.0,66.83375000000001,75.0,14.763779527559054,140.75,522.0,662.75,-4.566250000000011,-6.832251669253947,15.965000000000003,50.218125,66.183125,122
link road from M60 J5 clockwise to A5103 northbound roundabout 115001302,M60 CW,pre,match,508.0,66.83375000000001,104.5,20.57086614173228,187.0,518.75,705.75,-4.650000000000006,-6.957562608711923,22.536875000000002,43.679375,66.21625,60
link road from M60 J5 clockwise to A5103 northbound roundabout 115001302,M60 CW,pre,match,508.0,66.83375000000001,58.0,11.41732283464567,98.5,525.25,623.75,-4.566250000000011,-6.832251669253947,12.366875,53.770625,66.1375,62
link road from M60 J5 clockwise to A5103 northbound roundabout 115001302,M60 CW,post,match,508.0,66.83375000000001,-8.0,-1.574803149606299,230.0,373.0,603.0,0.6837499999999892,1.0230609534853112,3.5999999999999943,65.5325,69.1325,85
link road from M60 J5 clockwise to A5103 northbound roundabout 115001302,M60 CW,post,match,508.0,66.83375000000001,26.5,5.216535433070866,168.25,416.5,584.75,0.674999999999983,1.0099687657807364,4.106250000000017,65.40875,69.51500000000001,38
link road from M60 J5 clockwise to A5103 northbound roundabout 115001302,M60 CW,post,match,508.0,66.83375000000001,-46.0,-9.05511811023622,281.0,337.0,618.0,0.6837499999999892,1.0230609534853112,3.507499999999993,65.5925,69.1,47
link road from M602 J1 westbound to M60 J12 anti-clockwise exitSlipRoad 115023002,M60 CW,pre,match,285.0,73.69999999999999,174.5,61.228070175438596,118.5,398.25,516.75,-2.2237499999999955,-3.017299864314784,6.625624999999999,66.89812500000001,73.52375,132
link road from M602 J1 westbound to M60 J12 anti-clockwise exitSlipRoad 115023002,M60 CW,pre,match,285.0,73.69999999999999,200.0,70.17543859649122,101.25,433.25,534.5,-2.8024999999999807,-3.8025780189959035,6.085000000000008,66.864375,72.949375,66
link road from M602 J1 westbound to M60 J12 anti-clockwise exitSlipRoad 115023002,M60 CW,pre,match,285.0,73.69999999999999,152.0,53.333333333333336,136.25,363.25,499.5,-1.7749999999999773,-2.408412483039318,6.55749999999999,67.44187500000001,73.999375,66
link road from M602 J1 westbound to M60 J12 anti-clockwise exitSlipRoad 115023002,M60 CW,post,match,285.0,73.69999999999999,11.0,3.8596491228070176,162.0,207.0,369.0,-1.2324999999999875,-1.6723202170963198,5.499375000000015,69.925625,75.42500000000001,128
link road from M602 J1 westbound to M60 J12 anti-clockwise exitSlipRoad 115023002,M60 CW,post,match,285.0,73.69999999999999,1.0,0.3508771929824561,148.5,212.5,361.0,-2.1499999999999915,-2.9172320217096224,4.754374999999996,68.57625,73.330625,64
